Id,MSSubClass,MSZoning,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,GarageYrBlt_NA
1036,20,RL,11500,Pave,cat_NA,IR1,Lvl,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,3,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,Gd,Slab,cat_NA,cat_NA,cat_NA,cat_NA,0,cat_NA,0,0,0.0,GasA,Ex,N,SBrkr,6.740519359606223,0,0,6.740519359606223,0,0,1,0,3,1,TA,5,Typ,0,cat_NA,Detchd,1957,Unf,1,5.673323267171493,TA,TA,N,186,0,0,0,0,0,cat_NA,cat_NA,cat_NA,0,1,2009,WD,Normal,84000,0
1037,20,RL,12898,Pave,cat_NA,IR1,HLS,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,9,5,2007,2008,Hip,CompShg,VinylSd,VinylSd,Stone,70,Gd,TA,PConc,Ex,TA,Gd,GLQ,1022,Unf,0,598,7.390798521735676,GasA,Ex,Y,SBrkr,7.390798521735676,0,0,7.390798521735676,1,0,2,0,2,1,Ex,6,Typ,1,Ex,Attchd,2008,Fin,3,6.816735880594968,TA,TA,Y,228,0,0,0,0,0,cat_NA,cat_NA,cat_NA,0,9,2009,WD,Normal,315500,0
1038,60,RL,9240,Pave,cat_NA,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,396,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1055,6.962243464266207,GasA,Ex,Y,SBrkr,6.962243464266207,1208,0,7.724888439323074,0,0,2,1,3,1,Gd,7,Typ,1,TA,BuiltIn,2001,Fin,2,6.80903930604298,TA,TA,Y,0,45,0,0,189,0,cat_NA,cat_NA,cat_NA,0,9,2008,WD,Normal,287000,0
1039,160,RM,1533,Pave,cat_NA,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,6,1970,2008,Gable,CompShg,CemntBd,CmentBd,None,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,546,6.304448802421981,GasA,TA,Y,SBrkr,6.683360945766275,546,0,7.20414929203594,0,0,1,1,3,1,TA,6,Typ,1,TA,cat_NA,1978,cat_NA,0,0.0,cat_NA,cat_NA,Y,0,0,0,0,0,0,cat_NA,cat_NA,cat_NA,0,5,2009,WD,Normal,97000,1
1040,180,RM,1477,Pave,cat_NA,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,SFoyer,4,4,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0,TA,TA,CBlock,Gd,TA,Av,GLQ,509,Unf,0,121,6.447305862541213,GasA,TA,Y,SBrkr,6.447305862541213,0,0,6.447305862541213,1,0,1,0,1,1,TA,3,Typ,0,cat_NA,Attchd,1970,Unf,1,5.659482215759621,TA,TA,Y,0,0,0,0,0,0,cat_NA,cat_NA,cat_NA,0,4,2009,WD,Normal,80000,0
1041,20,RL,13125,Pave,cat_NA,Reg,Lvl,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,4,1957,2000,Gable,CompShg,Wd Sdng,Wd Sdng,BrkCmn,67,TA,TA,CBlock,TA,TA,No,Rec,168,BLQ,682,284,7.034387929915503,GasA,Ex,Y,SBrkr,7.4977617006225685,0,0,7.4977617006225685,1,0,2,0,3,1,TA,8,Maj1,1,TA,Attchd,1957,RFn,2,6.184148890937483,TA,TA,Y,0,0,0,0,0,0,cat_NA,GdPrv,cat_NA,0,1,2006,WD,Normal,155000,0
1042,60,RL,9130,Pave,cat_NA,Reg,Lvl,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,2Story,6,8,1966,2000,Hip,CompShg,HdBoard,HdBoard,BrkFace,252,TA,TA,CBlock,TA,TA,No,GLQ,400,Rec,64,336,6.68586094706836,GasA,Gd,Y,SBrkr,6.68586094706836,832,0,7.398174092970465,0,1,1,1,4,1,Gd,7,Typ,0,cat_NA,Attchd,1966,Unf,2,6.184148890937483,TA,TA,Y,0,40,0,0,0,0,cat_NA,cat_NA,cat_NA,0,7,2008,WD,Normal,173000,0
1043,120,RL,5381,Pave,cat_NA,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,135,Gd,TA,PConc,Gd,TA,Av,ALQ,900,Unf,0,406,7.175489713624222,GasA,Ex,Y,SBrkr,7.175489713624222,0,0,7.175489713624222,1,0,2,0,1,1,Gd,5,Typ,1,Gd,Attchd,2005,RFn,2,6.437751649736401,TA,TA,Y,170,63,0,0,0,0,cat_NA,cat_NA,cat_NA,0,8,2009,WD,Normal,196000,0
1044,60,RL,11839,Pave,cat_NA,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1990,1990,Hip,CompShg,HdBoard,HdBoard,BrkFace,99,TA,TA,PConc,Gd,TA,No,GLQ,1085,Unf,0,390,7.297091005160418,GasA,Ex,Y,SBrkr,7.334981878871814,797,0,7.753623546559746,1,0,2,1,4,1,Gd,10,Typ,1,Ex,Attchd,1990,Unf,2,6.244166900663736,TA,TA,Y,192,121,0,0,0,0,cat_NA,cat_NA,cat_NA,0,5,2008,WD,Normal,262280,0
1045,20,RL,9600,Pave,cat_NA,Reg,Lvl,Inside,Gtl,NWAmes,PosN,Norm,1Fam,1Story,8,5,1981,1981,Hip,WdShngl,BrkFace,BrkFace,None,0,Gd,TA,PConc,Gd,TA,No,ALQ,1104,Unf,0,1420,7.83399634170946,GasA,TA,Y,SBrkr,7.83399634170946,0,0,7.83399634170946,1,0,2,1,4,1,Gd,9,Typ,1,Gd,Attchd,1981,Fin,2,6.297109319933935,TA,TA,Y,474,120,0,0,0,0,cat_NA,MnPrv,cat_NA,0,7,2009,WD,Normal,278000,0
1046,20,RL,13680,Pave,cat_NA,IR1,Lvl,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,1Story,3,5,1955,1955,Hip,CompShg,BrkFace,Wd Sdng,None,0,TA,TA,Slab,cat_NA,cat_NA,cat_NA,cat_NA,0,cat_NA,0,0,0.0,GasA,Ex,Y,FuseA,7.458186157340487,0,0,7.458186157340487,0,0,2,0,4,1,TA,8,Min2,1,Gd,Attchd,1955,Unf,2,6.115892125483034,TA,TA,Y,0,0,0,0,0,0,cat_NA,cat_NA,cat_NA,0,6,2009,WD,Normal,139600,0
1047,60,RL,16056,Pave,cat_NA,IR1,Lvl,Inside,Gtl,StoneBr,Norm,Norm,1Fam,2Story,9,5,2005,2006,Hip,CompShg,CemntBd,CmentBd,Stone,208,Gd,TA,PConc,Ex,TA,Av,GLQ,240,Unf,0,1752,7.597396320212795,GasA,Ex,Y,SBrkr,7.597396320212795,876,0,7.9617188159813645,0,0,3,1,4,1,Ex,11,Typ,1,Gd,BuiltIn,2005,Fin,3,6.57507584059962,TA,TA,Y,214,108,0,0,0,0,cat_NA,cat_NA,cat_NA,0,7,2006,New,Partial,556581,0
1048,20,RL,9245,Pave,cat_NA,IR2,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No,GLQ,686,Unf,0,304,6.898714534329988,GasA,Ex,Y,SBrkr,6.898714534329988,0,0,6.898714534329988,0,1,1,0,3,1,TA,5,Typ,0,cat_NA,Detchd,1996,Unf,2,6.511745329644728,TA,TA,Y,0,0,0,0,0,0,cat_NA,cat_NA,cat_NA,0,2,2008,WD,Normal,145000,0
1049,20,RL,21750,Pave,cat_NA,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,4,1960,2006,Hip,CompShg,HdBoard,HdBoard,BrkFace,75,TA,Fa,Slab,cat_NA,cat_NA,cat_NA,cat_NA,0,cat_NA,0,0,0.0,GasA,TA,Y,SBrkr,7.4798641311650265,0,0,7.4798641311650265,0,0,1,0,3,1,TA,9,Min1,1,TA,Attchd,1960,Unf,2,5.820082930352362,TA,TA,Y,0,0,0,0,0,0,cat_NA,GdPrv,cat_NA,0,11,2009,WD,Normal,115000,0
1050,20,RL,11100,Pave,cat_NA,Reg,Low,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,7,1946,2006,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,cat_NA,cat_NA,cat_NA,cat_NA,0,cat_NA,0,0,0.0,GasA,Ex,Y,SBrkr,6.836259277277067,0,0,6.836259277277067,0,0,1,0,2,1,Gd,6,Typ,0,cat_NA,Detchd,1946,Unf,1,5.733341276897746,TA,TA,Y,0,0,0,0,0,0,cat_NA,cat_NA,cat_NA,0,4,2010,WD,Abnorml,84900,0
1051,20,RL,8993,Pave,cat_NA,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1302,7.172424577124845,GasA,Ex,Y,SBrkr,7.172424577124845,0,0,7.172424577124845,0,0,2,0,3,1,Gd,6,Typ,0,cat_NA,Attchd,2007,Fin,2,6.07993319509559,TA,TA,Y,0,22,0,0,0,0,cat_NA,cat_NA,cat_NA,0,8,2007,New,Partial,176485,0
1052,20,RL,11175,Pave,cat_NA,IR1,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1316,7.183111701743281,GasA,Ex,Y,SBrkr,7.183111701743281,0,0,7.183111701743281,0,0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,2007,Fin,2,6.089044875446846,TA,TA,Y,0,20,0,0,0,0,cat_NA,cat_NA,cat_NA,0,10,2007,New,Partial,200141,0
1053,60,RL,9500,Pave,cat_NA,Reg,Lvl,Corner,Gtl,NAmes,Artery,Norm,1Fam,2Story,6,6,1964,1978,Gable,CompShg,VinylSd,VinylSd,BrkCmn,272,TA,TA,CBlock,TA,TA,No,Rec,442,Unf,0,374,6.705639094860003,GasA,TA,Y,SBrkr,7.028201432058005,850,0,7.589841512182657,0,1,1,1,4,1,TA,9,Typ,1,TA,Attchd,1964,RFn,2,6.293419278846481,TA,TA,Y,0,52,0,0,0,0,cat_NA,GdPrv,cat_NA,0,6,2007,WD,Normal,165000,0
1054,20,RL,8562,Pave,cat_NA,Reg,Lvl,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,5,6,1957,2002,Hip,CompShg,HdBoard,HdBoard,Stone,145,TA,TA,CBlock,TA,TA,Av,Rec,383,Unf,0,833,7.104144092987527,GasA,Ex,Y,FuseA,7.3310603052186325,0,0,7.3310603052186325,0,0,1,0,4,1,TA,7,Min2,1,Gd,Basment,1957,Unf,1,5.8998973535824915,TA,TA,Y,116,78,0,0,0,0,cat_NA,cat_NA,cat_NA,0,5,2010,WD,Normal,144500,0
1055,60,RL,11367,Pave,cat_NA,Reg,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,210,Gd,TA,PConc,Gd,TA,Mn,GLQ,932,Unf,0,133,6.97166860472579,GasA,Ex,Y,SBrkr,6.9957661563048505,898,0,7.595889917718538,1,0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2002,Fin,2,6.375024819828097,TA,TA,Y,199,60,0,0,0,0,cat_NA,cat_NA,cat_NA,0,11,2006,WD,Normal,255000,0
1056,20,RL,11361,Pave,cat_NA,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1976,1976,Gable,CompShg,Plywood,Plywood,BrkFace,160,TA,TA,CBlock,Gd,TA,No,ALQ,644,Unf,0,549,7.085064293952548,GasA,TA,Y,SBrkr,7.329093736246591,0,0,7.329093736246591,0,1,2,0,3,1,TA,7,Typ,1,TA,Attchd,1976,Fin,2,6.171700597410915,TA,TA,Y,0,0,0,0,189,0,cat_NA,MnPrv,cat_NA,0,5,2008,COD,Abnorml,180000,0
1057,120,RL,7052,Pave,cat_NA,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,240,Gd,TA,PConc,Gd,TA,Av,GLQ,659,Unf,0,705,7.21890970761906,GasA,Ex,Y,SBrkr,7.21890970761906,0,0,7.21890970761906,1,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2005,RFn,2,6.184148890937483,TA,TA,Y,192,36,0,0,0,0,cat_NA,cat_NA,cat_NA,0,6,2006,WD,Normal,185850,0
1058,60,RL,29959,Pave,cat_NA,IR2,Lvl,FR2,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,6,1994,1994,Gable,CompShg,HdBoard,HdBoard,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,595,Unf,0,378,6.881411303642535,GasA,Ex,Y,SBrkr,6.887552571664617,871,0,7.523481312573497,0,0,2,1,3,1,Gd,7,Typ,1,Gd,BuiltIn,1994,Fin,2,6.148468295917647,TA,TA,Y,168,98,0,0,0,0,cat_NA,cat_NA,cat_NA,0,1,2009,WD,Normal,248000,0
1059,60,RL,11308,Pave,cat_NA,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,154,Ex,TA,PConc,Ex,TA,Av,GLQ,936,Unf,0,168,7.007600613951853,GasA,Ex,Y,SBrkr,7.030857476116121,1054,0,7.68937110752969,1,0,2,1,3,1,Ex,10,Typ,1,Gd,Attchd,2008,Fin,3,6.729824070489475,TA,TA,Y,0,102,0,0,0,0,cat_NA,cat_NA,cat_NA,0,7,2009,WD,Normal,335000,0
1060,50,RL,11275,Pave,cat_NA,IR1,HLS,Corner,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,6,7,1932,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,480,TA,TA,CBlock,TA,TA,Mn,Rec,297,LwQ,557,0,6.75110146893676,GasA,TA,Y,SBrkr,7.00033446027523,895,0,7.596894438144544,0,0,1,1,3,1,TA,7,Typ,1,Gd,Detchd,1977,Unf,2,6.07073772800249,TA,Fa,Y,0,0,19,0,0,0,cat_NA,cat_NA,cat_NA,0,3,2007,WD,Normal,220000,0
1061,120,RL,4920,Pave,cat_NA,Reg,Lvl,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2001,2001,Gable,CompShg,CemntBd,CmentBd,None,0,Gd,TA,PConc,Gd,TA,Mn,GLQ,616,Unf,0,722,7.199678345691172,GasA,Ex,Y,SBrkr,7.199678345691172,0,0,7.199678345691172,1,0,2,0,2,1,Gd,6,Typ,0,cat_NA,Attchd,2001,Fin,2,6.368187186350492,TA,TA,Y,0,0,170,0,0,0,cat_NA,cat_NA,cat_NA,0,4,2010,WD,Normal,213500,0
1062,30,C (all),18000,Grvl,cat_NA,Reg,Low,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,3,4,1935,1950,Gable,CompShg,MetalSd,MetalSd,None,0,Fa,TA,CBlock,TA,TA,No,Unf,0,Unf,0,894,6.796823718274855,GasA,TA,Y,SBrkr,6.796823718274855,0,0,6.796823718274855,0,0,1,0,2,1,TA,6,Typ,0,cat_NA,Detchd,1994,RFn,3,7.130098510125578,TA,TA,Y,0,20,0,0,0,0,cat_NA,cat_NA,Shed,560,8,2008,ConLD,Normal,81000,0
1063,190,RM,13600,Pave,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,5,5,1900,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,662,6.4967749901858625,GasA,TA,N,SBrkr,7.260522598089852,915,0,7.757051142032013,0,0,2,0,5,2,TA,10,Min2,0,cat_NA,Detchd,1945,Unf,2,6.329720905522696,TA,TA,Y,0,57,0,0,0,0,cat_NA,cat_NA,cat_NA,0,9,2007,WD,Normal,90000,0
1064,30,RM,6000,Pave,cat_NA,Reg,Lvl,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,6,6,1925,1980,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Gd,BrkTil,TA,TA,No,BLQ,397,Unf,0,706,7.00669522683704,GasA,Gd,Y,SBrkr,7.00669522683704,0,0,7.00669522683704,0,0,1,0,2,1,Gd,5,Typ,1,Gd,Detchd,1976,Unf,2,6.089044875446846,TA,TA,Y,166,120,0,0,0,0,cat_NA,MnPrv,cat_NA,0,7,2006,WD,Normal,110500,0
1065,20,RL,11000,Pave,cat_NA,IR1,Lvl,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1966,1966,Gable,CompShg,Plywood,Plywood,BrkFace,200,TA,TA,CBlock,TA,TA,Mn,BLQ,740,Rec,230,184,7.051855622955894,GasA,Ex,Y,SBrkr,7.051855622955894,0,0,7.051855622955894,0,0,1,1,3,1,TA,6,Typ,1,Po,Attchd,1966,RFn,2,6.175867270105761,TA,TA,Y,0,58,0,0,0,0,cat_NA,MnPrv,cat_NA,0,11,2009,WD,Normal,154000,0
1066,60,RL,14000,Pave,cat_NA,Reg,Lvl,Inside,Mod,ClearCr,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1201,Unf,0,105,7.175489713624222,GasA,Ex,Y,SBrkr,7.175489713624222,954,0,7.72356247227797,1,0,2,1,3,1,Gd,7,Typ,0,cat_NA,Attchd,1996,RFn,2,6.280395838960195,TA,TA,Y,296,44,0,0,0,0,cat_NA,cat_NA,cat_NA,0,4,2010,WD,Normal,328000,0
1067,60,RL,7837,Pave,cat_NA,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,7,1993,1994,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,799,6.684611727667927,GasA,Gd,Y,SBrkr,6.684611727667927,772,0,7.360103972989152,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1993,RFn,2,5.942799375126701,TA,TA,Y,0,40,0,0,0,0,cat_NA,cat_NA,cat_NA,0,5,2009,WD,Normal,178000,0
1068,60,RL,9760,Pave,cat_NA,Reg,Lvl,Inside,Mod,NAmes,Norm,Norm,1Fam,2Story,6,6,1964,1964,Gable,CompShg,HdBoard,HdBoard,BrkFace,360,TA,TA,CBlock,TA,TA,Gd,GLQ,674,LwQ,106,0,6.660575149839686,GasA,TA,Y,SBrkr,6.683360945766275,813,0,7.385230923066573,1,0,1,1,4,1,TA,7,Typ,0,cat_NA,Attchd,1964,RFn,2,6.093569770045136,TA,TA,Y,328,128,0,0,189,0,cat_NA,cat_NA,cat_NA,0,6,2008,WD,Normal,167900,0
1069,160,RM,3964,Pave,cat_NA,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,6,4,1973,1973,Gable,CompShg,CemntBd,CmentBd,None,0,TA,TA,CBlock,Gd,TA,No,ALQ,837,Unf,0,105,6.849066282633458,GasA,Gd,Y,SBrkr,7.163946684342547,1230,0,7.8328075165248645,1,0,2,1,5,1,TA,10,Maj1,1,Gd,Attchd,1973,Fin,2,6.3578422665081,TA,TA,Y,728,20,0,0,0,0,cat_NA,GdPrv,cat_NA,0,6,2006,WD,Normal,151400,0
1070,45,RL,9600,Pave,cat_NA,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Unf,5,7,1949,2003,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,ALQ,220,Unf,0,625,6.740519359606223,GasA,TA,Y,SBrkr,6.795705775173515,0,0,6.795705775173515,0,1,1,0,2,1,Gd,4,Typ,0,cat_NA,Detchd,1985,Unf,2,6.3578422665081,TA,TA,Y,0,0,0,0,0,0,cat_NA,cat_NA,cat_NA,0,5,2007,WD,Normal,135000,0
1071,20,RL,10152,Pave,cat_NA,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1956,Hip,CompShg,MetalSd,MetalSd,BrkFace,120,TA,TA,CBlock,TA,TA,No,BLQ,586,Unf,0,462,6.955592608396297,GasA,TA,Y,SBrkr,6.955592608396297,0,0,6.955592608396297,1,0,1,0,3,1,TA,6,Typ,0,cat_NA,Attchd,1956,Unf,1,5.659482215759621,TA,TA,Y,0,20,0,0,192,0,cat_NA,cat_NA,cat_NA,0,6,2007,WD,Normal,135000,0
1072,60,RL,11700,Pave,cat_NA,Reg,Lvl,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,6,6,1968,1968,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,Rec,298,Unf,0,429,6.590301048196686,GasA,Ex,Y,SBrkr,6.721425700790643,727,0,7.350516171833998,0,0,1,1,4,1,TA,8,Typ,0,cat_NA,Attchd,1968,Unf,2,6.091309882077698,TA,TA,Y,0,0,0,0,0,0,cat_NA,cat_NA,cat_NA,0,5,2009,WD,Normal,154000,0
1073,50,RL,7585,Pave,cat_NA,Reg,Lvl,Inside,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,5,3,1948,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,Fa,Fa,Mn,Unf,0,Unf,0,810,6.698268054115413,GasA,Fa,Y,FuseA,6.910750787961936,454,0,7.284134806195205,1,1,1,0,4,1,TA,7,Typ,1,TA,Detchd,1954,Unf,1,5.638354669333745,TA,TA,P,0,0,0,0,0,0,cat_NA,cat_NA,cat_NA,0,8,2006,WD,Normal,91500,0
1074,60,RL,7950,Pave,cat_NA,IR1,Bnk,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,6,1977,1977,Hip,CompShg,HdBoard,Plywood,BrkFace,140,TA,TA,CBlock,TA,TA,No,BLQ,535,Unf,0,155,6.53813982376767,GasA,TA,Y,SBrkr,6.54965074223381,728,0,7.2633296174768365,0,0,1,1,3,1,TA,6,Typ,0,cat_NA,Attchd,1977,Fin,2,6.089044875446846,TA,TA,Y,252,0,0,0,0,0,cat_NA,MnPrv,cat_NA,0,7,2009,WD,Normal,159500,0
1075,20,RL,8556,Pave,cat_NA,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1240,7.123672785204607,GasA,Ex,Y,SBrkr,7.123672785204607,0,0,7.123672785204607,0,0,2,0,2,1,Gd,5,Typ,0,cat_NA,Attchd,2006,RFn,3,6.717804695023691,TA,TA,Y,140,93,0,0,0,0,cat_NA,cat_NA,cat_NA,0,5,2007,WD,Normal,194000,0
1076,70,RL,13125,Pave,cat_NA,Reg,Lvl,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,6,1940,1984,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,BLQ,410,Unf,0,390,6.68586094706836,GasA,TA,Y,SBrkr,6.8679744089702925,780,0,7.462214939768189,0,0,1,1,3,1,TA,6,Typ,2,Gd,Attchd,1940,Unf,1,5.484796933490655,TA,TA,Y,0,0,0,0,0,0,cat_NA,cat_NA,cat_NA,0,7,2007,CWD,Normal,219500,0
1077,50,RL,10800,Pave,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1936,1989,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,Fa,TA,No,ALQ,626,Unf,0,170,6.680854678790215,GasA,Gd,Y,SBrkr,7.00033446027523,370,0,7.2909747781429814,0,1,2,0,3,1,Gd,7,Min1,1,TA,Attchd,1950,Unf,2,6.340359303727752,TA,TA,Y,436,21,0,0,0,0,cat_NA,cat_NA,Shed,500,4,2006,WD,Normal,170000,0
1078,20,RL,15870,Pave,cat_NA,IR1,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1969,1969,Gable,CompShg,VinylSd,Plywood,None,0,TA,TA,CBlock,TA,TA,Mn,BLQ,75,Rec,791,230,7.00033446027523,GasA,Ex,Y,SBrkr,7.00033446027523,0,0,7.00033446027523,1,0,1,0,3,1,TA,6,Typ,0,cat_NA,Attchd,1969,Fin,1,5.703782474656201,TA,TA,Y,240,32,0,0,0,0,cat_NA,cat_NA,cat_NA,0,3,2006,WD,Abnorml,138800,0
1079,120,RM,4435,Pave,cat_NA,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,169,Gd,TA,PConc,Gd,TA,Mn,GLQ,662,Unf,0,186,6.744059186311348,GasA,Ex,Y,SBrkr,6.744059186311348,0,0,6.744059186311348,1,0,1,0,1,1,Gd,3,Typ,1,Gd,Attchd,2004,RFn,2,6.042632833682381,TA,TA,Y,140,0,0,0,0,0,cat_NA,cat_NA,cat_NA,0,5,2006,WD,Normal,155900,0
1080,20,RL,8775,Pave,cat_NA,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No,GLQ,495,Unf,0,495,6.898714534329988,GasA,Gd,Y,SBrkr,6.898714534329988,0,0,6.898714534329988,0,0,1,0,3,1,TA,5,Typ,0,cat_NA,Attchd,1996,Unf,1,5.703782474656201,TA,TA,Y,0,64,0,0,0,0,cat_NA,cat_NA,cat_NA,0,4,2007,WD,Normal,126000,0
1081,20,RL,11040,Pave,cat_NA,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,7,1971,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,144,Gd,Gd,CBlock,TA,TA,No,ALQ,656,Unf,0,602,7.138073034044347,GasA,Ex,Y,SBrkr,7.138073034044347,0,0,7.138073034044347,0,1,2,0,3,1,Gd,5,Typ,0,cat_NA,Attchd,1971,RFn,2,6.270988431858299,TA,TA,Y,55,0,0,216,0,0,cat_NA,cat_NA,cat_NA,0,10,2008,COD,Abnorml,145000,0
