Id,MSSubClass,MSZoning,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,GarageYrBlt_NA
2789,75,RM,6300,Pave,cat_NA,Reg,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7,6,1910,2005,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,1226,7.112327444710911,GasA,Ex,Y,SBrkr,7.112327444710911,878,0,7.652070746116482,0,0,2,0,5,1,TA,9,Typ,0,cat_NA,Detchd,1910,Unf,2,6.07073772800249,Fa,TA,P,0,341,88,0,0,0,cat_NA,cat_NA,cat_NA,0,7,2006,WD,Normal,,0
2790,90,RM,5976,Pave,cat_NA,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,Duplex,2Story,5,7,1920,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,624,6.437751649736401,GasA,Gd,N,FuseA,6.437751649736401,624,0,7.130098510125578,0,0,2,0,2,2,TA,8,Typ,0,cat_NA,cat_NA,1978,cat_NA,0,0.0,cat_NA,cat_NA,N,0,130,256,0,0,0,cat_NA,cat_NA,cat_NA,0,12,2006,WD,Normal,,1
2791,20,RM,9750,Pave,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,5,1958,1958,Hip,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,960,6.8679744089702925,GasA,Ex,Y,SBrkr,6.8679744089702925,0,0,6.8679744089702925,0,0,1,0,3,1,TA,5,Typ,0,cat_NA,Detchd,2002,Unf,2,6.437751649736401,TA,TA,Y,0,0,0,0,0,0,cat_NA,cat_NA,Gar2,4500,7,2006,WD,Normal,,0
2792,50,C (all),4761,Pave,cat_NA,Reg,Lvl,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Unf,3,3,1918,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Fa,Fa,BrkTil,TA,Fa,No,Unf,0,Unf,0,1020,6.928537818164665,GasA,Fa,N,FuseP,6.928537818164665,0,0,6.928537818164665,0,0,1,0,2,1,Fa,5,Typ,0,cat_NA,cat_NA,1978,cat_NA,0,0.0,cat_NA,cat_NA,N,0,0,105,0,0,0,cat_NA,cat_NA,cat_NA,0,10,2006,ConLD,Normal,,1
2793,70,RL,11737,Pave,cat_NA,IR1,Bnk,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,6,7,1924,1996,Gambrel,CompShg,BrkComm,Stucco,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,848,6.744059186311348,GasW,TA,N,SBrkr,6.925595197110468,810,0,7.510977752014095,0,0,1,0,2,1,TA,9,Typ,1,Gd,Detchd,1943,Unf,1,5.484796933490655,Fa,TA,Y,27,36,42,0,0,0,cat_NA,GdPrv,cat_NA,0,5,2006,WD,Normal,,0
2794,50,RM,6120,Pave,cat_NA,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,3,5,1930,1950,Gable,CompShg,AsbShng,AsbShng,None,0,Gd,TA,CBlock,TA,TA,No,Rec,347,Unf,0,381,6.591673732008658,GasA,Ex,Y,SBrkr,6.591673732008658,434,0,7.0587581525186645,1,0,1,0,3,1,TA,6,Typ,0,cat_NA,Detchd,1930,Unf,1,5.556828061699537,Fa,Po,Y,0,24,0,0,0,0,cat_NA,cat_NA,cat_NA,0,11,2006,ConLI,Abnorml,,0
2795,50,RM,6120,Pave,cat_NA,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,7,1930,1984,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Gd,BrkTil,TA,TA,No,Unf,0,Unf,0,741,6.60934924316738,GasA,Gd,Y,SBrkr,6.60934924316738,583,0,7.1891677384203225,0,0,1,0,3,1,Gd,7,Typ,0,cat_NA,Detchd,1930,Unf,1,5.198497031265826,Fa,TA,Y,0,0,55,0,0,0,cat_NA,cat_NA,cat_NA,0,2,2006,WD,Normal,,0
2796,30,RL,11672,Pave,Pave,IR2,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,5,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,816,6.705639094860003,GasA,TA,Y,FuseA,6.705639094860003,0,0,6.705639094860003,0,0,1,0,2,1,TA,4,Typ,0,cat_NA,Detchd,1925,Unf,1,5.351858133476067,Fa,Fa,N,168,0,112,0,0,0,cat_NA,cat_NA,cat_NA,0,7,2006,WD,Normal,,0
2797,50,RM,33120,Pave,cat_NA,IR3,Lvl,Inside,Gtl,OldTown,RRAn,Feedr,1Fam,1.5Fin,6,5,1962,1962,Gable,CompShg,BrkFace,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1595,7.375255778009754,GasA,TA,Y,SBrkr,7.385230923066573,875,0,7.818832443803404,0,0,2,0,5,1,TA,8,Typ,1,Gd,Detchd,1962,Unf,2,6.3578422665081,TA,TA,Y,0,0,0,0,0,0,cat_NA,cat_NA,cat_NA,0,10,2006,WD,Normal,,0
2798,50,RM,10320,Pave,Grvl,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,5,1924,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,BrkTil,TA,Fa,No,Unf,0,Unf,0,596,6.391917113392602,GasA,Po,Y,FuseF,6.727431724850855,596,0,7.266128779556451,0,0,2,0,3,1,Fa,7,Typ,0,cat_NA,Detchd,1924,Unf,2,5.916202062607435,Fa,Fa,Y,218,0,0,0,210,0,cat_NA,cat_NA,cat_NA,0,10,2006,WD,Abnorml,,0
2799,70,RM,7518,Pave,cat_NA,Reg,Lvl,FR3,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,5,8,1910,2004,Gable,CompShg,AsbShng,Plywood,None,0,Fa,Gd,BrkTil,Fa,Fa,No,Unf,0,Unf,0,396,5.983936280687191,GasA,Gd,Y,SBrkr,6.501289670540389,665,0,7.193685818395112,0,0,1,0,3,1,TA,7,Typ,0,cat_NA,Detchd,2001,Unf,1,5.968707559985366,TA,TA,N,0,72,45,0,0,0,cat_NA,MnPrv,cat_NA,0,7,2006,WD,Normal,,0
2800,30,RM,9000,Pave,cat_NA,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5,4,1919,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,610,6.415096959171596,GasA,Ex,N,FuseA,6.709304340258299,0,0,6.709304340258299,0,0,1,0,2,1,Gd,4,Typ,0,cat_NA,cat_NA,1978,cat_NA,0,0.0,cat_NA,cat_NA,N,0,0,0,0,0,0,cat_NA,cat_NA,cat_NA,0,9,2006,WD,Abnorml,,1
2801,30,RM,7200,Pave,cat_NA,Reg,Lvl,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,6,6,1930,1950,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,BrkTil,TA,TA,No,LwQ,343,Unf,0,641,6.892641641172089,GasA,TA,Y,FuseF,6.892641641172089,0,0,6.892641641172089,0,0,1,0,3,1,TA,6,Typ,0,cat_NA,Detchd,1930,Unf,1,5.733341276897746,TA,TA,N,0,0,164,0,0,0,cat_NA,cat_NA,cat_NA,0,3,2006,ConLI,Family,,0
2802,50,RL,12375,Pave,cat_NA,Reg,Lvl,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1.5Fin,5,5,1951,1951,Gable,CompShg,HdBoard,HdBoard,Stone,41,TA,Fa,CBlock,TA,TA,No,BLQ,329,Unf,0,477,6.693323668269949,GasA,TA,Y,SBrkr,6.9865664594064265,341,0,7.260522598089852,1,0,1,0,3,1,TA,7,Typ,1,TA,Detchd,1951,Unf,1,5.666426688112432,TA,TA,Y,0,0,0,0,0,0,cat_NA,GdWo,cat_NA,0,6,2006,WD,Normal,,0
2803,90,RL,11136,Pave,cat_NA,Reg,Lvl,Corner,Gtl,Sawyer,Feedr,Feedr,Duplex,1Story,6,5,1964,1964,Gable,CompShg,BrkFace,BrkFace,None,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1921,7.561121589530238,GasA,TA,Y,SBrkr,7.561121589530238,0,0,7.561121589530238,0,0,2,0,4,2,TA,8,Typ,0,cat_NA,Detchd,1964,Unf,2,6.3578422665081,TA,TA,Y,0,180,0,0,0,0,cat_NA,cat_NA,cat_NA,0,7,2006,WD,Normal,,0
2804,20,RL,21370,Pave,cat_NA,Reg,Lvl,FR2,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1950,1950,Gable,CompShg,Wd Sdng,MetalSd,None,0,TA,TA,Slab,cat_NA,cat_NA,cat_NA,cat_NA,0,cat_NA,0,0,0.0,GasA,TA,Y,FuseA,7.403061091090091,0,0,7.403061091090091,0,0,1,0,3,1,TA,7,Min1,1,Gd,Attchd,1950,RFn,2,5.978885764901122,TA,TA,Y,0,0,225,0,0,0,cat_NA,cat_NA,Shed,600,6,2006,WD,Normal,,0
2805,30,RL,8250,Pave,cat_NA,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1935,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,Slab,cat_NA,cat_NA,cat_NA,cat_NA,0,cat_NA,0,0,0.0,GasA,TA,N,SBrkr,6.940222469119639,0,0,6.940222469119639,0,0,1,0,2,1,TA,6,Typ,1,TA,Detchd,1939,Unf,1,5.564520407322694,TA,TA,Y,0,0,121,0,0,0,cat_NA,cat_NA,cat_NA,0,6,2006,WD,Normal,,0
2806,30,RL,5220,Pave,cat_NA,IR1,Lvl,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,5,3,1936,1950,Gable,CompShg,Wd Sdng,Wd Shng,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,830,6.7226297948554485,GasA,Gd,Y,SBrkr,6.779921907472252,0,0,6.779921907472252,0,0,1,0,2,1,TA,4,Typ,0,cat_NA,Detchd,1936,Unf,1,5.198497031265826,TA,TA,P,0,108,0,0,0,0,cat_NA,cat_NA,cat_NA,0,1,2006,WD,Normal,,0
2807,20,RL,5500,Pave,cat_NA,Reg,Lvl,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,7,5,2004,2004,Shed,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,Gd,Mn,GLQ,510,LwQ,373,190,6.97914527506881,GasA,Ex,Y,SBrkr,6.97914527506881,0,0,6.97914527506881,1,0,2,0,2,1,TA,4,Typ,0,cat_NA,Detchd,2004,Unf,1,5.5093883366279774,TA,TA,Y,0,120,0,0,0,0,cat_NA,cat_NA,cat_NA,0,5,2006,WD,Normal,,0
2808,20,RL,11327,Pave,cat_NA,IR1,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1967,1967,Hip,CompShg,HdBoard,HdBoard,BrkFace,305,TA,TA,CBlock,TA,TA,Av,ALQ,779,Unf,0,285,6.970730078143525,GasA,TA,Y,SBrkr,6.970730078143525,0,0,6.970730078143525,0,1,1,0,3,1,TA,6,Typ,1,TA,Attchd,1967,Unf,2,6.270988431858299,TA,TA,Y,314,48,0,0,0,0,cat_NA,cat_NA,cat_NA,0,6,2006,WD,Normal,,0
2809,80,RL,10366,Pave,cat_NA,IR1,Lvl,Corner,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,6,7,1964,1964,Gable,CompShg,HdBoard,Plywood,None,0,TA,Gd,CBlock,TA,TA,Av,GLQ,456,Unf,0,456,6.816735880594968,GasA,TA,Y,SBrkr,6.840546529288687,0,0,6.840546529288687,0,1,1,0,2,1,TA,4,Typ,0,cat_NA,Attchd,1964,Unf,1,5.820082930352362,TA,TA,Y,77,0,0,0,0,0,cat_NA,GdPrv,Shed,500,7,2006,WD,Normal,,0
2810,20,RL,9000,Pave,cat_NA,Reg,Lvl,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1966,1966,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,CBlock,TA,TA,No,ALQ,773,Unf,0,286,6.966024187106113,GasA,Gd,Y,SBrkr,6.966024187106113,0,0,6.966024187106113,1,0,1,0,3,1,TA,6,Typ,0,cat_NA,Attchd,1966,Fin,1,5.659482215759621,TA,TA,Y,0,88,0,0,0,0,cat_NA,GdWo,cat_NA,0,6,2006,WD,Abnorml,,0
2811,20,RL,9535,Pave,cat_NA,IR1,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,BrkFace,450,TA,TA,CBlock,TA,TA,No,BLQ,194,LwQ,982,0,7.0707241072602764,GasA,TA,Y,SBrkr,7.285506548522786,0,0,7.285506548522786,1,0,1,1,3,1,TA,7,Typ,1,TA,Attchd,1967,Unf,2,6.240275845170769,TA,TA,Y,284,0,0,0,0,0,cat_NA,MnPrv,cat_NA,0,7,2006,WD,Normal,,0
2812,80,RL,7176,Pave,cat_NA,IR1,Lvl,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,6,6,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,200,TA,TA,CBlock,TA,Gd,Gd,GLQ,794,Unf,0,166,6.8679744089702925,GasA,Fa,Y,SBrkr,6.947937068614969,0,0,6.947937068614969,1,0,1,0,3,1,TA,6,Typ,1,Fa,Detchd,1979,Unf,2,6.424869023905388,TA,TA,Y,131,0,0,0,180,0,cat_NA,GdPrv,cat_NA,0,7,2006,WD,Normal,,0
2813,90,RL,9662,Pave,cat_NA,IR1,Lvl,Inside,Gtl,Sawyer,Norm,Norm,Duplex,1Story,5,4,1977,1977,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,1967,7.584773077612199,GasA,TA,Y,SBrkr,7.584773077612199,0,0,7.584773077612199,0,0,2,0,6,2,TA,10,Typ,0,cat_NA,Attchd,1977,Fin,2,6.364750756851911,TA,TA,Y,170,0,0,0,0,0,cat_NA,cat_NA,cat_NA,0,8,2006,WD,Normal,,0
2814,90,RL,8235,Pave,cat_NA,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,Duplex,1Story,5,4,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,99,TA,TA,CBlock,TA,TA,No,Rec,483,Unf,0,1466,7.575584651557793,GasA,TA,Y,SBrkr,7.575584651557793,0,0,7.575584651557793,0,0,2,0,6,2,TA,10,Typ,0,cat_NA,Attchd,1977,RFn,2,6.375024819828097,TA,TA,Y,32,0,0,0,0,0,cat_NA,cat_NA,cat_NA,0,5,2006,WD,Normal,,0
2815,30,RL,17529,Pave,cat_NA,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1924,1950,Gable,CompShg,BrkFace,Wd Sdng,Stone,65,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,872,6.771935555839602,GasA,Fa,N,FuseF,6.771935555839602,0,0,6.771935555839602,0,0,1,0,2,1,Fa,5,Mod,1,Gd,Detchd,1924,Unf,1,5.777652323222656,Fa,Fa,N,0,0,116,0,0,0,cat_NA,cat_NA,cat_NA,0,4,2006,WD,Normal,,0
2816,20,RL,20355,Pave,cat_NA,Reg,Low,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,6,1967,1967,Gable,Tar&Grv,Plywood,Plywood,BrkFace,123,TA,TA,CBlock,Gd,TA,Av,Rec,810,ALQ,826,229,7.531552381407289,GasA,TA,Y,SBrkr,7.5126175446745105,0,0,7.5126175446745105,1,0,1,0,2,1,TA,6,Typ,2,Gd,Attchd,1967,Unf,2,6.257667587882639,TA,TA,Y,0,115,168,0,0,0,cat_NA,cat_NA,cat_NA,0,6,2006,WD,Normal,,0
2817,20,RL,13050,Pave,cat_NA,Reg,Low,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,5,6,1963,1963,Flat,Tar&Grv,WdShing,Wd Shng,None,0,TA,TA,CBlock,Gd,TA,Av,Rec,104,ALQ,850,46,6.90875477931522,GasA,Ex,Y,SBrkr,6.90875477931522,0,0,6.90875477931522,1,0,1,0,1,1,TA,4,Typ,2,TA,Attchd,1993,Unf,2,6.3561076606958915,TA,TA,Y,238,0,148,0,0,0,cat_NA,cat_NA,cat_NA,0,4,2006,WD,Normal,,0
2818,85,RL,10820,Pave,cat_NA,Reg,Lvl,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,SFoyer,5,7,1971,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,153,TA,TA,PConc,Gd,TA,Av,GLQ,535,Rec,159,88,6.663132695990803,GasA,Ex,Y,SBrkr,6.698268054115413,0,0,6.698268054115413,1,0,1,0,2,1,TA,4,Typ,0,cat_NA,Detchd,1973,Unf,2,6.3578422665081,TA,TA,Y,0,0,0,0,0,0,cat_NA,MnPrv,cat_NA,0,6,2006,WD,Normal,,0
2819,150,RL,1700,Pave,cat_NA,Reg,HLS,Inside,Gtl,ClearCr,Norm,Norm,Twnhs,1.5Fin,7,5,1980,1981,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Mn,GLQ,397,Unf,0,33,6.066108090103747,GasA,TA,Y,SBrkr,6.78105762593618,680,140,7.438971592395862,1,0,2,1,2,1,Gd,7,Typ,0,cat_NA,Basment,1980,Fin,1,6.111467339502679,Gd,TA,Y,188,36,0,0,200,0,cat_NA,cat_NA,cat_NA,0,4,2006,WD,Normal,,0
2820,20,RL,9375,Pave,cat_NA,Reg,Lvl,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1954,1954,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Gd,CBlock,TA,TA,No,Rec,799,Unf,0,168,6.875232087276577,GasA,Ex,Y,SBrkr,7.208600337960199,0,0,7.208600337960199,0,0,1,1,3,1,TA,6,Typ,1,Gd,Attchd,1954,RFn,2,6.22455842927536,TA,TA,Y,237,0,0,0,0,0,cat_NA,cat_NA,cat_NA,0,6,2006,WD,Normal,,0
2821,50,RL,6488,Pave,cat_NA,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,5,1942,1950,Gable,CompShg,BrkFace,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,No,LwQ,230,Unf,0,569,6.684611727667927,GasA,Ex,N,FuseA,6.684611727667927,351,0,7.048386408721883,0,0,1,0,3,1,TA,6,Mod,2,TA,BuiltIn,1942,Unf,1,5.375278407684165,TA,TA,Y,264,0,0,0,0,0,cat_NA,cat_NA,cat_NA,0,3,2006,WD,Family,,0
2822,70,RL,19950,Pave,cat_NA,Reg,Lvl,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,7,1928,1950,Gable,CompShg,WdShing,Plywood,None,0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,672,6.511745329644728,GasA,Ex,Y,SBrkr,7.198931240688173,672,0,7.605890001053122,0,0,2,0,4,1,TA,8,Typ,2,Gd,2Types,1928,Unf,3,6.679599185844383,TA,TA,P,0,42,0,0,180,0,cat_NA,cat_NA,cat_NA,0,12,2006,WD,Normal,,0
2823,75,RL,19800,Pave,cat_NA,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,2.5Unf,6,8,1935,1990,Gable,CompShg,BrkFace,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,No,Rec,425,Unf,0,1411,7.515889085215125,GasA,Gd,Y,SBrkr,7.515889085215125,1836,0,8.208764045819667,0,0,3,1,5,1,Gd,7,Typ,2,Gd,Detchd,1993,Unf,2,6.729824070489475,TA,TA,Y,684,80,32,0,0,0,cat_NA,cat_NA,cat_NA,0,12,2006,WD,Normal,,0
2824,80,RL,11679,Pave,cat_NA,IR1,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,5,5,1962,1962,Gable,CompShg,Plywood,Plywood,Stone,96,TA,TA,CBlock,TA,TA,Gd,ALQ,612,Rec,1164,0,7.482681828154651,GasA,Ex,Y,SBrkr,7.353081920515432,0,0,7.353081920515432,0,1,2,0,3,1,TA,6,Min2,1,Fa,Attchd,1962,Fin,2,6.270988431858299,TA,TA,Y,453,253,144,0,0,0,cat_NA,MnPrv,cat_NA,0,5,2006,WD,Normal,,0
2825,20,RL,12048,Pave,cat_NA,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1952,2002,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,232,TA,TA,Slab,cat_NA,cat_NA,cat_NA,cat_NA,0,cat_NA,0,0,0.0,GasA,Gd,Y,SBrkr,7.305860032684009,0,0,7.305860032684009,0,0,1,0,3,1,TA,7,Typ,1,Ex,Attchd,2002,RFn,2,6.345636360828596,TA,TA,Y,0,189,36,0,348,0,cat_NA,cat_NA,cat_NA,0,4,2006,WD,Normal,,0
2826,20,RL,10519,Pave,cat_NA,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,8,1955,1999,Hip,CompShg,MetalSd,MetalSd,Stone,164,TA,TA,CBlock,TA,TA,Mn,Unf,0,Unf,0,1057,6.964135612418245,GasA,Gd,Y,SBrkr,6.964135612418245,0,0,6.964135612418245,0,1,1,0,3,1,Gd,6,Typ,0,cat_NA,Attchd,1955,Unf,1,5.666426688112432,TA,TA,Y,0,0,0,0,0,0,cat_NA,cat_NA,cat_NA,0,3,2006,WD,Normal,,0
2827,50,RL,9525,Pave,cat_NA,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,5,1953,1953,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,LwQ,468,Unf,0,532,6.90875477931522,GasA,TA,Y,SBrkr,6.974478911025045,541,0,7.383989457978509,0,0,1,1,5,1,TA,7,Typ,0,cat_NA,Attchd,1953,Unf,1,5.723585101952381,Fa,TA,Y,0,0,0,0,0,0,cat_NA,cat_NA,cat_NA,0,7,2006,WD,Normal,,0
2828,60,RL,12128,Pave,cat_NA,IR1,Bnk,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,4,1989,1989,Gable,CompShg,HdBoard,HdBoard,BrkFace,232,Gd,TA,CBlock,Gd,TA,No,ALQ,549,Unf,0,319,6.767343125265392,GasA,Ex,Y,SBrkr,7.1808311990445555,1246,0,7.847762537473608,0,0,2,1,4,1,Ex,9,Typ,1,TA,Attchd,1989,RFn,2,6.2285110035911835,TA,TA,Y,0,245,0,0,168,0,cat_NA,MnPrv,cat_NA,0,11,2006,WD,Abnorml,,0
2829,90,RL,9069,Pave,cat_NA,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,Duplex,SFoyer,6,8,1993,1993,Gable,CompShg,HdBoard,HdBoard,None,0,Gd,Gd,PConc,Gd,TA,Av,LwQ,261,GLQ,1083,0,7.20414929203594,GasA,Gd,Y,SBrkr,7.273092595999522,0,0,7.273092595999522,2,0,2,0,2,2,Gd,8,Typ,0,cat_NA,Attchd,1993,Unf,4,6.825460036255307,TA,TA,Y,288,0,0,0,0,0,cat_NA,cat_NA,cat_NA,0,4,2006,WD,Normal,,0
2830,60,RL,11003,Pave,cat_NA,IR2,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1308,7.1770187659099,GasA,Ex,Y,SBrkr,7.1770187659099,568,0,7.537430036586509,0,0,2,1,3,1,Gd,7,Typ,0,cat_NA,BuiltIn,2005,RFn,3,6.744059186311348,TA,TA,Y,0,40,0,0,0,0,cat_NA,cat_NA,cat_NA,0,7,2006,New,Partial,,0
2831,20,RL,7488,Pave,cat_NA,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Av,GLQ,393,Unf,0,815,7.097548850614793,GasA,Ex,Y,SBrkr,7.097548850614793,0,0,7.097548850614793,0,0,2,0,2,1,Gd,6,Typ,0,cat_NA,Attchd,2005,RFn,2,6.450470422144176,TA,TA,Y,105,58,0,0,0,0,cat_NA,cat_NA,cat_NA,0,2,2006,WD,Abnorml,,0
2832,20,RL,13377,Pave,cat_NA,Reg,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,1576,Unf,0,260,7.515889085215125,GasA,Gd,Y,SBrkr,7.52131798019924,0,0,7.52131798019924,1,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2006,RFn,2,6.206575926724928,TA,TA,Y,0,32,0,0,0,0,cat_NA,cat_NA,cat_NA,0,7,2006,New,Partial,,0
2833,20,RL,11645,Pave,cat_NA,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,198,Gd,TA,PConc,Ex,TA,Gd,GLQ,1122,Unf,0,448,7.359467638255621,GasA,Ex,Y,SBrkr,7.372118028337787,0,0,7.372118028337787,1,0,2,1,2,1,Ex,6,Typ,0,cat_NA,Attchd,2005,Fin,3,6.626717749249025,TA,TA,Y,176,80,0,0,0,0,cat_NA,cat_NA,cat_NA,0,8,2006,New,Partial,,0
2834,60,RL,10984,Pave,cat_NA,IR1,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Gd,Unf,0,Unf,0,945,6.852242569051878,GasA,Ex,Y,SBrkr,6.852242569051878,864,0,7.501082124259871,0,0,2,1,3,1,Gd,8,Typ,0,cat_NA,Attchd,2005,RFn,2,6.459904454377535,TA,TA,Y,144,54,0,0,0,0,cat_NA,cat_NA,cat_NA,0,5,2006,New,Partial,,0
